billID	stateCode	stateBillID	billName	billSummary	aiSummary	introducedSession	billProgressOrder	billProgress	passedFlag	actionCount	versionCount	voteCount	trackedCount	sponsorCount	sponsorList	keywordList	committeeCategories	readCount	lastAction	lastActionDate	lastAmendmentDate	stateLink	hasCompanion	created	addedDate	stance
1751452	TX	HB528	Relating to requiring public schools to provide to certain parents notice regarding certain incidents and risks related to the parent's child and suicide prevention materials.	AN ACT relating to requiring public schools to provide to certain parents notice regarding certain incidents and risks related to the parent's child and suicide prevention materials.	This bill amends the Texas Education Code to enhance notification and suicide prevention procedures for parents and guardians when their children are involved in bullying incidents or identified as being at risk of suicide. Specifically, the bill requires school districts and charter schools to maintain a record of parent notifications and provide parents with suicide prevention materials and information on limiting a student's access to potential suicide means, such as firearms or medication. The Texas Education Agency, in coordination with the Health and Human Services Commission, will be responsible for selecting the appropriate suicide prevention materials and information. The new requirements will take effect during the 2025-2026 school year, with the bill becoming effective immediately if it receives a two-thirds vote in the Texas legislature, or on September 1, 2025, if it does not receive the immediate effect vote. The goal of these amendments is to improve communication between schools and parents about student safety and provide resources to help prevent youth suicide.	89th Legislature Regular Session	2	In Committee	False	3	1	0	34	21	Vikki Goodwin (D)*, Penny Morales Shaw (D)*, Alma Allen (D), John Bryant (D), John Bucy (D), Liz Campos (D), Sheryl Cole (D), Lulu Flores (D), Josey Garcia (D), Linda Garcia (D), Jessica González (D), Gina Hinojosa (D), Donna Howard (D), Venton Jones (D), Suleman Lalani (D), Joe Moody (D), Christina Morales (D), Mihaela Plesa (D), David Spiller (R), James Talarico (D), Chris Turner (D)	Requiring Public Schools, Open-Enrollment Charter School, Suicide Prevention Materials, School District, School Year, Alleged Victim, Education Code, Parents Notice, Providing Notice, Risks Related	Education	25	Referred to Public Education	03/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB528	True	11/12/2024	02/28/2025	Pro LGBT
1751732	TX	HB545	Relating to the appointment of volunteer deputy voter registrars.	AN ACT relating to the appointment of volunteer deputy voter registrars.	This bill amends Section 13.032 of the Texas Election Code to expand the list of characteristics that cannot be used as a basis for refusing to appoint a volunteer deputy voter registrar. Currently, registrars are prohibited from refusing to appoint eligible volunteers based on sex, race, creed, color, or national origin or ancestry. The proposed amendment adds sexual orientation, gender identity or expression, and political affiliation to this list of protected characteristics. Volunteer deputy voter registrars are individuals who help people register to vote at the local level, and this bill aims to ensure that the appointment process is more inclusive and non-discriminatory. The bill will take effect immediately if it receives a two-thirds vote in both houses of the Texas Legislature; otherwise, it will take effect on September 1, 2025.	89th Legislature Regular Session	2	In Committee	False	3	1	0	41	1	Terry Meza (D)*	Volunteer Deputy Registrar, Election Code, Gender Identity, National Origin, Political Affiliation, Sexual  Orientation, Registrar, Appointment, Relating, Txhb	Government Affairs	39	Referred to Elections	03/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB545	False	11/12/2024	02/28/2025	Pro LGBT
1751666	TX	HB580	Relating to prohibited disqualification of and peremptory challenges to certain prospective jurors.	AN ACT relating to prohibited disqualification of and peremptory challenges to certain prospective jurors.	This bill introduces new legal protections against discriminatory jury selection practices in both civil and criminal cases in Texas. The legislation prohibits attorneys from using peremptory challenges (the ability to exclude potential jurors without stating a specific reason) to remove jurors based on their actual or perceived race, ethnicity, sex, gender identity, sexual orientation, disability status, national origin, or economic status. If a party believes that such discriminatory challenges have occurred, they can request the court to dismiss the entire jury pool and call a new array. The burden of proof initially lies with the complaining party to provide evidence suggesting discriminatory intent, after which the burden shifts to the challenging attorney to provide a neutral explanation for their strikes. Furthermore, the bill adds a new provision to the Government Code explicitly stating that a person cannot be disqualified from jury service based on the same protected characteristics. These changes aim to ensure a more representative and unbiased jury selection process, promoting fairness in the legal system. The law is set to take effect on September 1, 2025, giving courts and legal professionals time to prepare for the new requirements.	89th Legislature Regular Session	2	In Committee	False	3	1	0	27	1	Lulu Flores (D)*	Identifiable Racial Group, Prima Facie Case, Prohibited Juror Disqualifications, Challenged Prospective Jurors, Exercised Peremptory Challenges, Complaining Party Establishes, Complaining Party, Juror Based, Peremptory Challenges, Prospective Jurors	Justice	11	Referred to Judiciary & Civil Jurisprudence	03/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB580	False	11/12/2024	02/28/2025	Pro LGBT
1752038	TX	HB607	Relating to prohibited discrimination by health care providers based on an individual's age, race, disability, immigration status, sex, sexual orientation, or gender identity or expression.	AN ACT relating to prohibited discrimination by health care providers based on an individual's age, race, disability, immigration status, sex, sexual orientation, or gender identity or expression.	"This bill adds a new section to the Texas Government Code that prohibits health care providers from refusing to provide services to patients based on their age, race, disability, immigration status, sex, sexual orientation, or gender identity or expression. The bill defines ""gender identity or expression"" as having or being perceived as having a gender-related identity, appearance, expression, or behavior, regardless of whether it differs from the individual's perceived sex. If a health care provider violates this prohibition, they will become ineligible to receive state funding for patient services, including through medical assistance and child health plan programs. The bill is set to take effect on September 1, 2025, and allows state agencies to delay implementation if they need to obtain federal waivers or authorizations. The legislation aims to prevent discrimination in healthcare settings by ensuring that all patients have equal access to medical services regardless of their personal characteristics."	89th Legislature Regular Session	2	In Committee	False	3	1	0	49	1	Lulu Flores (D)*	Medical Assistance Program, Health Care Provider, Human Resources Code, Health Care Services, Services Provided, Government Code, Labor Code, Safety Code, Immigration Status, Sexual Orientation	Health and Social Services	36	Referred to Public Health	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB607	False	11/12/2024	02/28/2025	Pro LGBT
1752212	TX	HB634	Relating to the creation of a task force to evaluate the housing needs of senior citizens who are lesbian, gay, bisexual, transgender, queer, or questioning.	AN ACT relating to the creation of a task force to evaluate the housing needs of senior citizens who are lesbian, gay, bisexual, transgender, queer, or questioning.	This bill establishes a task force to evaluate and address the housing needs of senior citizens who are lesbian, gay, bisexual, transgender, queer, or questioning (LGBTQ+). The task force will consist of 10 members appointed equally by the governor, lieutenant governor, and speaker of the house of representatives, with each appointing authority required to seek input from organizations like the Coalition for Aging LGBT and Equality Texas. The appointed members must include representatives from the LGBTQ+ community, experts on aging populations, and housing and public safety professionals. The task force will assess the evolving housing needs of LGBTQ+ seniors, particularly those transitioning to long-term care facilities like assisted living or nursing homes, and develop potential housing solutions. Members will serve without compensation but may be reimbursed for expenses. By September 1, 2026, the task force must submit a comprehensive written report to state leadership and the Texas Department of Housing and Community Affairs, including potential housing solutions and legislative recommendations. The task force will be dissolved on December 1, 2026, and the bill will take effect on September 1, 2025.	89th Legislature Regular Session	2	In Committee	False	3	1	0	39	2	Ray Lopez (D)*, Penny Morales Shaw (D)	Appropriately Qualified Organizations, Written Report Summarizing, Assisted Living Facility, Long-Term Care Facility, Assisted Living Facilities, Task Force Member, Affordable Housing Options, Appropriately Qualified Individual, Senior Citizens Safe, Task Force Established	Government Affairs	30	Referred to House Administration	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB634	True	11/12/2024	02/28/2025	Pro LGBT
1750733	TX	HB659	Relating to requiring cultural inclusion as part of the social studies curriculum for public schools.	AN ACT relating to requiring cultural inclusion as part of the social studies curriculum for public schools.	This bill requires the Texas State Board of Education to develop a cultural inclusion curriculum for social studies courses in kindergarten through 12th grade, which aims to promote students' understanding of diversity, self-awareness, and critical thinking about bias. The curriculum will be designed to encourage students' sense of self, acceptance of diversity, understanding of discrimination and stereotypes, empathy toward others, and ability to advocate for themselves when facing bias. The State Board of Education will collaborate with appropriate stakeholders and may create a volunteer work group to develop the curriculum, and they will be required to establish a memorandum of understanding that outlines each entity's responsibilities in creating a curriculum that reflects cultural, linguistic, and religious diversity. School districts and charter schools will have the flexibility to tailor the curriculum to their specific community's needs, but they must seek input from the State Board of Education, the agency, community members, and other interested parties. The curriculum will be subject to a public comment period before finalization and will be implemented beginning with the 2025-2026 school year.	89th Legislature Regular Session	2	In Committee	False	3	1	0	21	1	Barbara Gervin-Hawkins (D)*	Requiring Cultural Inclusion, Social Studies Curriculum, Open-Enrollment Charter School, Cultural Inclusion Curriculum, Cultural  Inclusivity, Curriculum Developed, Develop Curriculum, Critical Thinking, Essential Knowledge, Public Schools	Education	24	Referred to Public Education	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB659	False	11/12/2024	02/28/2025	Pro LGBT
1752180	TX	HB687	Relating to the establishment of a bullying prevention pilot program for public schools.	AN ACT relating to the establishment of a bullying prevention pilot program for public schools.	This bill establishes a bullying prevention pilot program for Texas public schools, to be administered by the state education agency. Under the proposed legislation, the agency will develop a research-based program using best practices and expertise from child psychology, mental health, and education professionals. The program will involve awarding grants to school districts that demonstrate a significant need for bullying prevention, with selected districts able to implement the program on up to three campuses. The commissioner of education will establish application criteria for grants, determine how grant money can be used, and may seek additional funding through grants or donations. The agency will provide technical assistance to grant recipients, potentially through regional education service centers. Critically, the program's implementation is contingent on specific appropriation of funds, meaning the commissioner is not obligated to develop the pilot program or award grants without dedicated funding. The bill defines bullying according to existing state law and is set to take effect on September 1, 2025, signaling a forward-looking approach to addressing school-based bullying.	89th Legislature Regular Session	2	In Committee	False	3	1	0	19	5	Vikki Goodwin (D)*, Penny Morales Shaw (D)*, Liz Campos (D), Josey Garcia (D), Venton Jones (D)	Establish Application Criteria, Eligible School Districts, Public School Campuses, School Districts, Public Schools, School  District, School District, Meaning Assigned, Pilot Program, Reduce Incidents	Education	17	Referred to Public Education	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB687	True	11/12/2024	02/28/2025	Pro LGBT
1751356	TX	HB715	Relating to the prohibition of certain discrimination based on sexual orientation or gender identity; providing an administrative penalty.	AN ACT relating to the prohibition of certain discrimination based on sexual orientation or gender identity; providing an administrative penalty.	This bill expands legal protections against discrimination in Texas by adding sexual orientation and gender identity as protected characteristics across multiple areas of state law. Specifically, the bill amends existing laws in civil practice, labor, government contracting, and property codes to prohibit discrimination based on sexual orientation and gender identity in employment, public accommodations, housing, and state contractor practices. Key provisions include making it unlawful for employers to discriminate in hiring, firing, or job assignments; preventing public accommodations from denying service; requiring state contractors to adopt non-discriminatory employment policies; and adding sexual orientation and gender identity to existing anti-discrimination frameworks in housing and real estate transactions. The bill defines sexual orientation as an individual's actual or perceived heterosexuality, bisexuality, or homosexuality, and gender identity as an individual's gender-related identity, appearance, or characteristics, regardless of their designated sex at birth. An aggrieved person can file a civil action within two years of a discriminatory practice, with potential remedies including actual and punitive damages, attorney's fees, court costs, and injunctive relief. The bill is set to take effect on September 1, 2025, and will apply to new contracts, conduct, and complaints from that date forward.	89th Legislature Regular Session	2	In Committee	False	3	1	0	84	1	Diego Bernal (D)*	Bona Fide Offer, Grant Preferential Treatment, Internal Revenue Code, Administrative Penalty Imposed, Federally Controlled Substance, Force Intentionally Intimidates, Previously Exempt Employees, Employment Agency Commits, Sexual Orientation-Neutral Intervention, Labor Code Apply	Government Affairs	30	Referred to State Affairs	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB715	False	11/12/2024	02/28/2025	Pro LGBT
1750835	TX	HB729	Relating to the prohibition of housing discrimination on the basis of sexual orientation or gender identity and to the enforcement of that prohibition.	AN ACT relating to the prohibition of housing discrimination on the basis of sexual orientation or gender identity and to the enforcement of that prohibition.	"This bill amends the Texas Property Code to explicitly prohibit housing discrimination based on sexual orientation and gender identity, expanding existing protections against housing discrimination. The bill adds definitions for ""sexual orientation"" (an individual's actual or perceived status as heterosexual, homosexual, or bisexual) and ""gender identity"" (an individual's gender-related identity, appearance, or characteristics), and modifies multiple sections of the code to include these new protected characteristics alongside existing protections based on race, color, religion, sex, disability, and national origin. Specifically, the bill prevents discrimination in activities such as selling or renting dwellings, publishing housing-related advertisements, representing property availability, inducing neighborhood changes, conducting real estate transactions, and providing brokerage services. The bill also adjusts provisions related to religious organizations and appraisals to include the new protected categories. Additionally, it modifies complaint referral processes, ensuring that the Texas Workforce Commission cannot defer proceedings to municipalities that lack laws protecting against discrimination based on sexual orientation or gender identity. The changes will apply to complaints filed with the civil rights division on or after the bill's effective date of September 1, 2025."	89th Legislature Regular Session	2	In Committee	False	3	1	0	42	1	Diego Bernal (D)*	Bona Fide Offer, Business Includes Engaging, Federally Controlled Substance, Force Intentionally Intimidates, Include Current Illegal, Manner Make Unavailable, Alleged Discrimination Occurred, Alleged Discrimination, Gender Identity, Sexual Orientation	Business and Industry	36	Referred to Trade, Workforce & Economic Development	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB729	False	11/12/2024	02/28/2025	Pro LGBT
1750876	TX	HB781	Relating to certain public school instructional requirements and prohibitions and the incorporation of certain instructional activities as part of student coursework.	AN ACT relating to certain public school instructional requirements and prohibitions and the incorporation of certain instructional activities as part of student coursework.	This bill modifies several sections of the Texas Education Code related to public school instruction, primarily focusing on civics education and classroom discussion guidelines. The bill removes previous restrictions on teachers discussing controversial topics, allowing more flexibility in classroom dialogue while maintaining an expectation of objectivity. Specifically, it eliminates previous language that prohibited teachers from being compelled to discuss controversial public policy issues and removes specific prohibitions about teaching concepts related to race and sex. The bill also updates provisions for civics training programs for teachers, requiring training in essential social studies skills, guided classroom discussions, governmental process simulations, media literacy, and strategies for incorporating civics instruction across different subjects. Additionally, the bill protects classroom teachers from disciplinary proceedings if they use state-approved instructional materials and deliver instruction with fidelity. The changes will take effect in the 2025-2026 school year, and the bill becomes law either immediately with a two-thirds vote in the Texas Legislature or on September 1, 2025, if it does not receive the necessary immediate voting support.	89th Legislature Regular Session	2	In Committee	False	3	1	0	65	1	Diego Bernal (D)*	Guided Classroom Discussion, Incorporating Civics Instruction, Authentic Founding Principles, Civics Training Programs, Democratic Processes Consistent, Open-Enrollment Charter School, Classroom Teacher Employed, Teacher Delivered Instruction, Instructional Material Included, Public Policy Advocacy	Education	114	Referred to Public Education	03/05/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB781	False	11/12/2024	02/28/2025	Pro LGBT
1752233	TX	HB822	Relating to requiring certain employers to provide paid sick leave to employees; providing administrative and civil penalties.	AN ACT relating to requiring certain employers to provide paid sick leave to employees; providing administrative and civil penalties.	"This bill establishes a comprehensive paid sick leave mandate for employees in Texas, requiring employers to provide paid sick leave at a rate of one hour for every 30 hours worked, which can be used for a variety of purposes including personal or family medical care, preventative health services, addressing family violence, attending school meetings, and dealing with public health emergencies. Employees can begin using accrued sick leave 60 days after being hired, with the ability to carry over unused hours to the next calendar year, and employers have the option to provide the entire expected annual leave amount upfront. The bill defines extensive categories of ""family members"" who can be cared for using this leave and prohibits employers from retaliating against employees who use their sick leave. Employees can file complaints with the Texas Workforce Commission if they believe their rights have been violated, and employers can face administrative penalties and civil penalties up to $100 per violation. The law will take effect on September 1, 2025, and will apply to employees hired on or after January 1, 2026, with existing employees beginning to accrue leave on that date. The bill does not apply to federal government agencies and provides protections for employees' privacy by limiting the documentation employers can request when sick leave is used."	89th Legislature Regular Session	2	In Committee	False	3	1	0	53	1	Ron Reynolds (D)*	Industry Affecting Commerce, Normal Hourly Wage, Collective Bargaining Agreement, Enforce Rights Protected, Health Care Professional, Family Violence Shelters, Reasonable Documentation Includes, Preventative Medical Care, Alleged Violation Occurred, Initial Waiting Period	Labor and Employment	45	Referred to s/c on Workforce by Speaker	03/05/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB822	False	11/12/2024	02/28/2025	Pro LGBT
1751450	TX	HB894	Relating to the acceptance of identification for voters who identify as transgender.	AN ACT relating to the acceptance of identification for voters who identify as transgender.	This bill addresses voting identification for transgender individuals by requiring election worker training programs to include guidance on accepting photo identification that may not align with a person's gender expression or identity, and to provide information about the historical disenfranchisement of transgender voters. Specifically, the bill amends the Texas Election Code to clarify that an indication of gender on a voter's identification that does not match their current gender expression or identity cannot be used to invalidate the identification for voting purposes. The legislation aims to ensure that transgender voters can more easily exercise their right to vote by preventing discrimination based on gender presentation discrepancies on official identification documents. The provisions will take effect on September 1, 2025, giving election officials and workers time to update their training materials and procedures to implement the new requirements.	89th Legislature Regular Session	2	In Committee	False	3	1	0	57	1	Ron Reynolds (D)*	Required Training Related, Training Developed, Election Code, Election Workers, Historical Disenfranchisement, Gender  Expression, Accepting Voters, Accepting, Gender, Voters	Government Affairs	65	Referred to Elections	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB894	False	11/12/2024	02/28/2025	Pro LGBT
